species	subtype	cnt	cnt.est	method	sample	coverage
Vibrio parahaemolyticus	vmeB	1.0	1.061	read-based	HQ	4
Vibrio parahaemolyticus	vmeC	1.0	0.749	read-based	HQ	4
Vibrio parahaemolyticus	vmeD	1.0	0.583	read-based	HQ	4
Vibrio parahaemolyticus	vmeE	1.0	1.046	read-based	HQ	4
Vibrio parahaemolyticus	vmeF	1.0	1.378	read-based	HQ	4
Vibrio parahaemolyticus	vmeG	1.0	0.499	read-based	HQ	4
Vibrio parahaemolyticus	vmeH	1.0	0.291	read-based	HQ	4
Vibrio parahaemolyticus	vmeI	1.0	0.0	read-based	HQ	4
Vibrio parahaemolyticus	vmeJ	1.0	1.548	read-based	HQ	4
Vibrio parahaemolyticus	vmeK	1.0	1.775	read-based	HQ	4
Vibrio parahaemolyticus	vmeP	1.0	0.296	read-based	HQ	4
Vibrio parahaemolyticus	vmeQ	1.0	0.815	read-based	HQ	4
Vibrio parahaemolyticus	vmeT	1.0	0.887	read-based	HQ	4
Vibrio parahaemolyticus	vmeU	1.0	0.781	read-based	HQ	4
Vibrio parahaemolyticus	vmeV	1.0	0.513	read-based	HQ	4
Vibrio parahaemolyticus	vmeY	1.0	1.774	read-based	HQ	4
Vibrio parahaemolyticus	vmeZ	1.0	1.417	read-based	HQ	4
Vibrio parahaemolyticus	vmrA	1.0	1.183	read-based	HQ	4
Vibrio parahaemolyticus	vpoC	1.0	1.368	read-based	HQ	4
Citrobacter freundii	blaOXA	0.0	1.235	read-based	HQ	4
Citrobacter freundii	mdtA	0.0	0.201	read-based	HQ	4
Enterobacter cloacae	mdtB	0.0	1.867	read-based	HQ	4
Enterobacter hormaechei	mdtB	0.0	0.843	read-based	HQ	4
Enterococcus faecium	tet(M)	0.0	0.609	read-based	HQ	4
Escherichia coli	mdtN	0.0	1.063	read-based	HQ	4
Klebsiella pneumoniae	efmA	0.0	1.61	read-based	HQ	4
Klebsiella pneumoniae	mdfA	0.0	0.414	read-based	HQ	4
Klebsiella pneumoniae	mdtJ	0.0	0.132	read-based	HQ	4
Staphylococcus pseudintermedius	fosB	0.0	1.03	read-based	HQ	4
unclassified	acrE	0.0	0.0	read-based	HQ	4
unclassified	acrF	0.0	0.0	read-based	HQ	4
unclassified	bcr	0.0	0.0	read-based	HQ	4
unclassified	eefA	0.0	0.0	read-based	HQ	4
unclassified	eefB	0.0	0.0	read-based	HQ	4
unclassified	emmdR	0.0	0.0	read-based	HQ	4
unclassified	erm(T)	0.0	0.0	read-based	HQ	4
unclassified	tet(M)	0.0	0.0	read-based	HQ	4
Acinetobacter baumannii	abaF	1.0	0.995	read-based	HQ	8
Acinetobacter baumannii	abaQ	1.0	1.241	read-based	HQ	8
Acinetobacter baumannii	abeM	1.0	0.722	read-based	HQ	8
Acinetobacter baumannii	abeS	1.0	1.221	read-based	HQ	8
Acinetobacter baumannii	aceI	1.0	0.824	read-based	HQ	8
Acinetobacter baumannii	adeA	1.0	0.586	read-based	HQ	8
Acinetobacter baumannii	adeB	1.0	0.809	read-based	HQ	8
Acinetobacter baumannii	adeF	1.0	1.002	read-based	HQ	8
Acinetobacter baumannii	adeG	1.0	0.943	read-based	HQ	8
Acinetobacter baumannii	adeH	1.0	0.877	read-based	HQ	8
Acinetobacter baumannii	adeI	1.0	1.751	read-based	HQ	8
Acinetobacter baumannii	adeJ	1.0	1.697	read-based	HQ	8
Acinetobacter baumannii	adeK	1.0	1.79	read-based	HQ	8
Acinetobacter baumannii	adeT	2.0	1.203	read-based	HQ	8
Acinetobacter baumannii	amvA	1.0	1.683	read-based	HQ	8
Acinetobacter baumannii	ant(3'')-II	1.0	0.941	read-based	HQ	8
Acinetobacter baumannii	bacA	1.0	0.821	read-based	HQ	8
Acinetobacter baumannii	blaADC	1.0	0.903	read-based	HQ	8
Acinetobacter baumannii	blaOXA	2.0	1.439	read-based	HQ	8
Acinetobacter baumannii	craA	1.0	0.816	read-based	HQ	8
Acinetobacter baumannii	cxpE	1.0	1.263	read-based	HQ	8
Acinetobacter baumannii	macA	1.0	0.584	read-based	HQ	8
Acinetobacter baumannii	macB	1.0	0.554	read-based	HQ	8
Bacillus cereus	bacA	1.0	0.667	read-based	HQ	8
Bacillus cereus	bla*	1.0	1.154	read-based	HQ	8
Bacillus cereus	bla1	1.0	1.106	read-based	HQ	8
Bacillus cereus	bla2	1.0	1.374	read-based	HQ	8
Bacillus cereus	bla3	2.0	2.092	read-based	HQ	8
Bacillus cereus	catA	1.0	1.192	read-based	HQ	8
Bacillus cereus	dltA	1.0	1.221	read-based	HQ	8
Bacillus cereus	dltB	1.0	1.073	read-based	HQ	8
Bacillus cereus	dltC	1.0	1.348	read-based	HQ	8
Bacillus cereus	dltD	2.0	1.571	read-based	HQ	8
Bacillus cereus	fosB	1.0	0.655	read-based	HQ	8
Bacillus cereus	lsa*	1.0	1.251	read-based	HQ	8
Bacillus cereus	mprF	1.0	0.56	read-based	HQ	8
Bacillus cereus	satA	1.0	0.907	read-based	HQ	8
Bacillus cereus	tet*	1.0	0.416	read-based	HQ	8
Bacillus cereus	vat*	1.0	0.739	read-based	HQ	8
Campylobacter jejuni	bacA	1.0	0.751	read-based	HQ	8
Campylobacter jejuni	blaOXA	1.0	0.996	read-based	HQ	8
Campylobacter jejuni	cmeA	1.0	1.01	read-based	HQ	8
Campylobacter jejuni	cmeB	1.0	0.753	read-based	HQ	8
Campylobacter jejuni	cmeC	1.0	0.83	read-based	HQ	8
Campylobacter jejuni	cmeD	1.0	1.286	read-based	HQ	8
Campylobacter jejuni	cmeE	1.0	1.141	read-based	HQ	8
Campylobacter jejuni	cmeF	1.0	1.008	read-based	HQ	8
Campylobacter jejuni	eptC	1.0	0.936	read-based	HQ	8
Citrobacter freundii	aac(6')-I	1.0	1.646	read-based	HQ	8
Citrobacter freundii	acrA	1.0	0.794	read-based	HQ	8
Citrobacter freundii	acrB	1.0	0.78	read-based	HQ	8
Citrobacter freundii	acrD	1.0	1.069	read-based	HQ	8
Citrobacter freundii	arnA	1.0	1.721	read-based	HQ	8
Citrobacter freundii	arnB	1.0	1.788	read-based	HQ	8
Citrobacter freundii	arnC	1.0	1.75	read-based	HQ	8
Citrobacter freundii	arnD	1.0	1.497	read-based	HQ	8
Citrobacter freundii	arnE	1.0	1.02	read-based	HQ	8
Citrobacter freundii	arnF	1.0	1.012	read-based	HQ	8
Citrobacter freundii	arnT	1.0	1.093	read-based	HQ	8
Citrobacter freundii	bacA	2.0	2.89	read-based	HQ	8
Citrobacter freundii	bcr	1.0	0.948	read-based	HQ	8
Citrobacter freundii	blaCMY	1.0	1.152	read-based	HQ	8
Citrobacter freundii	cbrA	1.0	0.665	read-based	HQ	8
Citrobacter freundii	dinF	1.0	0.983	read-based	HQ	8
Citrobacter freundii	emrA	1.0	1.031	read-based	HQ	8
Citrobacter freundii	emrB	1.0	1.142	read-based	HQ	8
Citrobacter freundii	emrD	1.0	1.321	read-based	HQ	8
Citrobacter freundii	emrE	1.0	1.386	read-based	HQ	8
Citrobacter freundii	eptA	1.0	0.828	read-based	HQ	8
Citrobacter freundii	eptB	1.0	0.95	read-based	HQ	8
Citrobacter freundii	fsr	1.0	1.524	read-based	HQ	8
Citrobacter freundii	macA	1.0	1.026	read-based	HQ	8
Citrobacter freundii	macB	1.0	0.999	read-based	HQ	8
Citrobacter freundii	mdfA	1.0	1.06	read-based	HQ	8
Citrobacter freundii	mdtB	1.0	0.56	read-based	HQ	8
Citrobacter freundii	mdtC	1.0	0.526	read-based	HQ	8
Citrobacter freundii	mdtG	1.0	1.696	read-based	HQ	8
Citrobacter freundii	mdtH	1.0	0.652	read-based	HQ	8
Citrobacter freundii	mdtI	1.0	1.478	read-based	HQ	8
Citrobacter freundii	mdtJ	1.0	1.564	read-based	HQ	8
Citrobacter freundii	mdtK	1.0	1.162	read-based	HQ	8
Citrobacter freundii	mdtM	1.0	1.161	read-based	HQ	8
Citrobacter freundii	mdtN	1.0	0.87	read-based	HQ	8
Citrobacter freundii	mdtO	1.0	0.939	read-based	HQ	8
Citrobacter freundii	mdtP	1.0	0.778	read-based	HQ	8
Citrobacter freundii	mdtQ	1.0	1.205	read-based	HQ	8
Citrobacter freundii	smdA	1.0	1.725	read-based	HQ	8
Citrobacter freundii	smdB	1.0	0.898	read-based	HQ	8
Citrobacter freundii	smvA	1.0	0.932	read-based	HQ	8
Citrobacter freundii	sugE	1.0	1.204	read-based	HQ	8
Citrobacter freundii	tolC	1.0	1.266	read-based	HQ	8
Citrobacter freundii	ugd	1.0	1.593	read-based	HQ	8
Citrobacter freundii	yojI	1.0	1.2	read-based	HQ	8
Clostridioides difficile	bacA	2.0	1.33	read-based	HQ	8
Clostridioides difficile	blaCDD	1.0	1.1	read-based	HQ	8
Clostridioides difficile	cdeA	1.0	1.314	read-based	HQ	8
Clostridioides difficile	cme	1.0	0.645	read-based	HQ	8
Clostridioides difficile	cplR	1.0	0.689	read-based	HQ	8
Clostridioides difficile	dltB	1.0	0.985	read-based	HQ	8
Clostridioides difficile	dltC	1.0	1.147	read-based	HQ	8
Clostridioides difficile	dltD	1.0	0.701	read-based	HQ	8
Clostridioides difficile	nimB	1.0	1.043	read-based	HQ	8
Clostridioides difficile	sugE	1.0	0.61	read-based	HQ	8
Clostridioides difficile	vanG	1.0	0.757	read-based	HQ	8
Clostridioides difficile	vanT	1.0	0.682	read-based	HQ	8
Enterobacter cloacae	acrA	1.0	1.038	read-based	HQ	8
Enterobacter cloacae	acrB	1.0	0.731	read-based	HQ	8
Enterobacter cloacae	acrD	1.0	1.144	read-based	HQ	8
Enterobacter cloacae	arnA	1.0	0.907	read-based	HQ	8
Enterobacter cloacae	arnB	1.0	1.069	read-based	HQ	8
Enterobacter cloacae	arnC	1.0	0.98	read-based	HQ	8
Enterobacter cloacae	arnD	1.0	0.974	read-based	HQ	8
Enterobacter cloacae	arnE	1.0	1.039	read-based	HQ	8
Enterobacter cloacae	arnF	1.0	0.969	read-based	HQ	8
Enterobacter cloacae	arnT	1.0	1.23	read-based	HQ	8
Enterobacter cloacae	bacA	2.0	1.738	read-based	HQ	8
Enterobacter cloacae	blaCMH	1.0	0.548	read-based	HQ	8
Enterobacter cloacae	blaOXA	1.0	0.619	read-based	HQ	8
Enterobacter cloacae	dinF	1.0	1.427	read-based	HQ	8
Enterobacter cloacae	emmdR	1.0	0.711	read-based	HQ	8
Enterobacter cloacae	emrA	1.0	0.921	read-based	HQ	8
Enterobacter cloacae	emrB	1.0	0.944	read-based	HQ	8
Enterobacter cloacae	emrD	1.0	0.777	read-based	HQ	8
Enterobacter cloacae	eptA	1.0	0.835	read-based	HQ	8
Enterobacter cloacae	eptB	1.0	0.849	read-based	HQ	8
Enterobacter cloacae	fosA	1.0	0.865	read-based	HQ	8
Enterobacter cloacae	fsr	1.0	0.63	read-based	HQ	8
Enterobacter cloacae	macA	1.0	0.424	read-based	HQ	8
Enterobacter cloacae	macB	1.0	0.507	read-based	HQ	8
Enterobacter cloacae	mdfA	1.0	0.727	read-based	HQ	8
Enterobacter cloacae	mdtC	1.0	0.898	read-based	HQ	8
Enterobacter cloacae	mdtG	1.0	0.549	read-based	HQ	8
Enterobacter cloacae	mdtH	1.0	0.696	read-based	HQ	8
Enterobacter cloacae	mdtI	1.0	0.497	read-based	HQ	8
Enterobacter cloacae	mdtJ	1.0	0.526	read-based	HQ	8
Enterobacter cloacae	mdtK	1.0	0.621	read-based	HQ	8
Enterobacter cloacae	mdtL	1.0	0.516	read-based	HQ	8
Enterobacter cloacae	mdtQ	1.0	0.946	read-based	HQ	8
Enterobacter cloacae	oqxA	1.0	0.932	read-based	HQ	8
Enterobacter cloacae	oqxB	1.0	0.96	read-based	HQ	8
Enterobacter cloacae	smdA	1.0	0.926	read-based	HQ	8
Enterobacter cloacae	smdB	1.0	0.594	read-based	HQ	8
Enterobacter cloacae	sugE	1.0	0.2	read-based	HQ	8
Enterobacter cloacae	tolC	1.0	0.866	read-based	HQ	8
Enterobacter cloacae	ugd	1.0	0.453	read-based	HQ	8
Enterobacter cloacae	yojI	1.0	0.5	read-based	HQ	8
Enterobacter hormaechei	acrA	1.0	1.07	read-based	HQ	8
Enterobacter hormaechei	acrB	1.0	0.564	read-based	HQ	8
Enterobacter hormaechei	acrD	1.0	0.838	read-based	HQ	8
Enterobacter hormaechei	arnA	1.0	0.652	read-based	HQ	8
Enterobacter hormaechei	arnB	1.0	0.805	read-based	HQ	8
Enterobacter hormaechei	arnC	1.0	0.843	read-based	HQ	8
Enterobacter hormaechei	arnD	1.0	0.762	read-based	HQ	8
Enterobacter hormaechei	arnE	1.0	1.184	read-based	HQ	8
Enterobacter hormaechei	arnF	1.0	1.205	read-based	HQ	8
Enterobacter hormaechei	arnT	1.0	0.917	read-based	HQ	8
Enterobacter hormaechei	bacA	2.0	2.021	read-based	HQ	8
Enterobacter hormaechei	blaACT	1.0	1.221	read-based	HQ	8
Enterobacter hormaechei	catA	1.0	1.052	read-based	HQ	8
Enterobacter hormaechei	dinF	1.0	0.464	read-based	HQ	8
Enterobacter hormaechei	emmdR	1.0	0.997	read-based	HQ	8
Enterobacter hormaechei	emrA	1.0	0.658	read-based	HQ	8
Enterobacter hormaechei	emrB	1.0	0.652	read-based	HQ	8
Enterobacter hormaechei	emrD	1.0	0.424	read-based	HQ	8
Enterobacter hormaechei	eptA	1.0	0.911	read-based	HQ	8
Enterobacter hormaechei	eptB	1.0	0.774	read-based	HQ	8
Enterobacter hormaechei	fosA	1.0	0.966	read-based	HQ	8
Enterobacter hormaechei	fsr	1.0	1.033	read-based	HQ	8
Enterobacter hormaechei	macA	1.0	0.772	read-based	HQ	8
Enterobacter hormaechei	macB	2.0	1.857	read-based	HQ	8
Enterobacter hormaechei	mdfA	1.0	0.712	read-based	HQ	8
Enterobacter hormaechei	mdtC	1.0	0.993	read-based	HQ	8
Enterobacter hormaechei	mdtG	1.0	1.034	read-based	HQ	8
Enterobacter hormaechei	mdtH	1.0	0.968	read-based	HQ	8
Enterobacter hormaechei	mdtI	1.0	0.437	read-based	HQ	8
Enterobacter hormaechei	mdtJ	1.0	0.438	read-based	HQ	8
Enterobacter hormaechei	mdtK	1.0	1.392	read-based	HQ	8
Enterobacter hormaechei	mdtL	1.0	1.005	read-based	HQ	8
Enterobacter hormaechei	mdtQ	1.0	0.563	read-based	HQ	8
Enterobacter hormaechei	smdA	1.0	1.165	read-based	HQ	8
Enterobacter hormaechei	smdB	1.0	0.604	read-based	HQ	8
Enterobacter hormaechei	sugE	1.0	1.065	read-based	HQ	8
Enterobacter hormaechei	tolC	1.0	1.126	read-based	HQ	8
Enterobacter hormaechei	ugd	1.0	0.697	read-based	HQ	8
Enterobacter hormaechei	yojI	1.0	0.825	read-based	HQ	8
Enterococcus faecium	aac(6')-I	1.0	0.355	read-based	HQ	8
Enterococcus faecium	aph(2'')-I	1.0	1.133	read-based	HQ	8
Enterococcus faecium	bacA	1.0	0.728	read-based	HQ	8
Enterococcus faecium	dltA	1.0	0.766	read-based	HQ	8
Enterococcus faecium	dltB	1.0	0.754	read-based	HQ	8
Enterococcus faecium	dltC	1.0	0.828	read-based	HQ	8
Enterococcus faecium	dltD	1.0	0.825	read-based	HQ	8
Enterococcus faecium	efmA	1.0	0.0	read-based	HQ	8
Enterococcus faecium	efrA	1.0	1.589	read-based	HQ	8
Enterococcus faecium	efrB	1.0	1.768	read-based	HQ	8
Enterococcus faecium	fos*	1.0	1.406	read-based	HQ	8
Enterococcus faecium	mprF	2.0	2.666	read-based	HQ	8
Enterococcus faecium	msr(C)	1.0	0.841	read-based	HQ	8
Enterococcus faecium	vanH	1.0	1.222	read-based	HQ	8
Enterococcus faecium	vanM	1.0	1.169	read-based	HQ	8
Escherichia coli	acrA	1.0	0.776	read-based	HQ	8
Escherichia coli	acrB	1.0	1.041	read-based	HQ	8
Escherichia coli	acrD	1.0	0.702	read-based	HQ	8
Escherichia coli	acrE	1.0	1.097	read-based	HQ	8
Escherichia coli	acrF	1.0	1.35	read-based	HQ	8
Escherichia coli	arnA	1.0	0.683	read-based	HQ	8
Escherichia coli	arnB	1.0	1.109	read-based	HQ	8
Escherichia coli	arnC	1.0	0.754	read-based	HQ	8
Escherichia coli	arnD	1.0	1.171	read-based	HQ	8
Escherichia coli	arnE	1.0	0.834	read-based	HQ	8
Escherichia coli	arnF	1.0	0.703	read-based	HQ	8
Escherichia coli	arnT	1.0	0.911	read-based	HQ	8
Escherichia coli	bacA	2.0	1.399	read-based	HQ	8
Escherichia coli	bcr	1.0	1.105	read-based	HQ	8
Escherichia coli	blaEC	1.0	1.231	read-based	HQ	8
Escherichia coli	cbrA	1.0	0.787	read-based	HQ	8
Escherichia coli	dinF	1.0	0.676	read-based	HQ	8
Escherichia coli	emrA	1.0	1.461	read-based	HQ	8
Escherichia coli	emrB	1.0	0.766	read-based	HQ	8
Escherichia coli	emrD	1.0	1.1	read-based	HQ	8
Escherichia coli	emrE	1.0	0.526	read-based	HQ	8
Escherichia coli	emrK	1.0	0.978	read-based	HQ	8
Escherichia coli	emrY	1.0	0.953	read-based	HQ	8
Escherichia coli	eptA	1.0	0.765	read-based	HQ	8
Escherichia coli	eptB	1.0	0.709	read-based	HQ	8
Escherichia coli	fsr	1.0	0.74	read-based	HQ	8
Escherichia coli	macA	1.0	1.076	read-based	HQ	8
Escherichia coli	macB	1.0	0.838	read-based	HQ	8
Escherichia coli	mdfA	1.0	0.586	read-based	HQ	8
Escherichia coli	mdtA	1.0	0.543	read-based	HQ	8
Escherichia coli	mdtB	1.0	0.586	read-based	HQ	8
Escherichia coli	mdtC	1.0	0.431	read-based	HQ	8
Escherichia coli	mdtE	1.0	0.726	read-based	HQ	8
Escherichia coli	mdtF	1.0	0.605	read-based	HQ	8
Escherichia coli	mdtG	1.0	1.25	read-based	HQ	8
Escherichia coli	mdtH	1.0	0.512	read-based	HQ	8
Escherichia coli	mdtI	1.0	0.556	read-based	HQ	8
Escherichia coli	mdtJ	1.0	0.482	read-based	HQ	8
Escherichia coli	mdtK	1.0	0.995	read-based	HQ	8
Escherichia coli	mdtL	1.0	1.065	read-based	HQ	8
Escherichia coli	mdtM	1.0	1.162	read-based	HQ	8
Escherichia coli	mdtO	1.0	1.029	read-based	HQ	8
Escherichia coli	mdtP	1.0	0.887	read-based	HQ	8
Escherichia coli	mdtQ	1.0	0.839	read-based	HQ	8
Escherichia coli	smdA	1.0	0.778	read-based	HQ	8
Escherichia coli	sugE	1.0	0.736	read-based	HQ	8
Escherichia coli	tolC	1.0	1.521	read-based	HQ	8
Escherichia coli	ugd	1.0	0.919	read-based	HQ	8
Escherichia coli	yojI	1.0	0.746	read-based	HQ	8
Klebsiella pneumoniae	aac(3)*	1.0	1.118	read-based	HQ	8
Klebsiella pneumoniae	acrA	1.0	0.74	read-based	HQ	8
Klebsiella pneumoniae	acrB	1.0	0.565	read-based	HQ	8
Klebsiella pneumoniae	acrD	1.0	0.529	read-based	HQ	8
Klebsiella pneumoniae	ant(3'')-I	1.0	0.855	read-based	HQ	8
Klebsiella pneumoniae	aph(3'')-I	1.0	1.044	read-based	HQ	8
Klebsiella pneumoniae	aph(6)-I	1.0	1.263	read-based	HQ	8
Klebsiella pneumoniae	arnA	1.0	1.103	read-based	HQ	8
Klebsiella pneumoniae	arnB	1.0	0.937	read-based	HQ	8
Klebsiella pneumoniae	arnC	1.0	0.956	read-based	HQ	8
Klebsiella pneumoniae	arnD	1.0	0.99	read-based	HQ	8
Klebsiella pneumoniae	arnE	1.0	0.378	read-based	HQ	8
Klebsiella pneumoniae	arnF	1.0	0.286	read-based	HQ	8
Klebsiella pneumoniae	arnT	1.0	0.683	read-based	HQ	8
Klebsiella pneumoniae	bacA	2.0	2.413	read-based	HQ	8
Klebsiella pneumoniae	blaCTX-M	2.0	1.352	read-based	HQ	8
Klebsiella pneumoniae	blaKPC	1.0	0.19	read-based	HQ	8
Klebsiella pneumoniae	blaSHV	1.0	0.981	read-based	HQ	8
Klebsiella pneumoniae	blaTEM	3.0	1.876	read-based	HQ	8
Klebsiella pneumoniae	dfrA	1.0	0.762	read-based	HQ	8
Klebsiella pneumoniae	dinF	1.0	0.93	read-based	HQ	8
Klebsiella pneumoniae	eefA	1.0	0.638	read-based	HQ	8
Klebsiella pneumoniae	eefB	1.0	0.529	read-based	HQ	8
Klebsiella pneumoniae	eefC	1.0	0.416	read-based	HQ	8
Klebsiella pneumoniae	emrA	1.0	0.743	read-based	HQ	8
Klebsiella pneumoniae	emrB	1.0	0.793	read-based	HQ	8
Klebsiella pneumoniae	emrD	1.0	0.931	read-based	HQ	8
Klebsiella pneumoniae	eptA	1.0	0.461	read-based	HQ	8
Klebsiella pneumoniae	eptB	1.0	0.876	read-based	HQ	8
Klebsiella pneumoniae	floR	1.0	0.698	read-based	HQ	8
Klebsiella pneumoniae	fosA	1.0	0.571	read-based	HQ	8
Klebsiella pneumoniae	fsr	1.0	0.394	read-based	HQ	8
Klebsiella pneumoniae	kdeA	1.0	1.082	read-based	HQ	8
Klebsiella pneumoniae	kexD	1.0	0.462	read-based	HQ	8
Klebsiella pneumoniae	kmrA	1.0	0.514	read-based	HQ	8
Klebsiella pneumoniae	kpnE	1.0	0.607	read-based	HQ	8
Klebsiella pneumoniae	kpnF	1.0	0.649	read-based	HQ	8
Klebsiella pneumoniae	macA	1.0	0.544	read-based	HQ	8
Klebsiella pneumoniae	macB	1.0	0.7	read-based	HQ	8
Klebsiella pneumoniae	mdtB	1.0	0.896	read-based	HQ	8
Klebsiella pneumoniae	mdtC	1.0	1.0	read-based	HQ	8
Klebsiella pneumoniae	mdtG	1.0	1.062	read-based	HQ	8
Klebsiella pneumoniae	mdtH	1.0	0.731	read-based	HQ	8
Klebsiella pneumoniae	mdtK	1.0	0.459	read-based	HQ	8
Klebsiella pneumoniae	mdtM	2.0	1.44	read-based	HQ	8
Klebsiella pneumoniae	mdtN	1.0	0.785	read-based	HQ	8
Klebsiella pneumoniae	mdtO	1.0	0.722	read-based	HQ	8
Klebsiella pneumoniae	mdtP	1.0	0.389	read-based	HQ	8
Klebsiella pneumoniae	mdtQ	1.0	0.207	read-based	HQ	8
Klebsiella pneumoniae	qacE	1.0	0.844	read-based	HQ	8
Klebsiella pneumoniae	rmtB	1.0	0.285	read-based	HQ	8
Klebsiella pneumoniae	smdA	1.0	0.98	read-based	HQ	8
Klebsiella pneumoniae	smdB	1.0	0.796	read-based	HQ	8
Klebsiella pneumoniae	sugE	1.0	1.329	read-based	HQ	8
Klebsiella pneumoniae	sul2	1.0	1.046	read-based	HQ	8
Klebsiella pneumoniae	tet(G)	1.0	0.701	read-based	HQ	8
Klebsiella pneumoniae	tolC	1.0	1.158	read-based	HQ	8
Klebsiella pneumoniae	ugd	1.0	1.328	read-based	HQ	8
Legionella pneumophila	aph(9)-I	1.0	0.427	read-based	HQ	8
Legionella pneumophila	bla*	1.0	0.647	read-based	HQ	8
Legionella pneumophila	sugE	1.0	0.757	read-based	HQ	8
Listeria monocytogenes	dltA	1.0	1.217	read-based	HQ	8
Listeria monocytogenes	dltB	1.0	0.934	read-based	HQ	8
Listeria monocytogenes	dltC	1.0	0.889	read-based	HQ	8
Listeria monocytogenes	dltD	1.0	1.277	read-based	HQ	8
Listeria monocytogenes	fepA	1.0	0.905	read-based	HQ	8
Listeria monocytogenes	fosX	1.0	0.741	read-based	HQ	8
Listeria monocytogenes	lde	1.0	1.259	read-based	HQ	8
Listeria monocytogenes	lieA	1.0	0.91	read-based	HQ	8
Listeria monocytogenes	lieB	1.0	0.756	read-based	HQ	8
Listeria monocytogenes	mdrL	1.0	1.392	read-based	HQ	8
Listeria monocytogenes	mdrM	1.0	0.935	read-based	HQ	8
Listeria monocytogenes	mdrT	1.0	0.822	read-based	HQ	8
Listeria monocytogenes	mprF	1.0	1.177	read-based	HQ	8
Listeria monocytogenes	rph*	1.0	1.11	read-based	HQ	8
Listeria monocytogenes	sugE	2.0	2.001	read-based	HQ	8
Listeria monocytogenes	vga(G)	1.0	1.124	read-based	HQ	8
Listeria monocytogenes	virA	1.0	1.248	read-based	HQ	8
Listeria monocytogenes	virB	1.0	1.609	read-based	HQ	8
Mycobacterium tuberculosis	aac(2')-I	1.0	1.285	read-based	HQ	8
Mycobacterium tuberculosis	bacA	1.0	0.92	read-based	HQ	8
Mycobacterium tuberculosis	blaC	1.0	0.593	read-based	HQ	8
Mycobacterium tuberculosis	drrA	1.0	0.632	read-based	HQ	8
Mycobacterium tuberculosis	drrB	1.0	0.84	read-based	HQ	8
Mycobacterium tuberculosis	efpA	1.0	1.379	read-based	HQ	8
Mycobacterium tuberculosis	erm(37)	1.0	1.702	read-based	HQ	8
Mycobacterium tuberculosis	jefA	1.0	0.957	read-based	HQ	8
Mycobacterium tuberculosis	lysX	1.0	1.345	read-based	HQ	8
Mycobacterium tuberculosis	mfpA	1.0	0.704	read-based	HQ	8
Mycobacterium tuberculosis	mmpL5	1.0	1.412	read-based	HQ	8
Mycobacterium tuberculosis	mmpL7	1.0	1.347	read-based	HQ	8
Mycobacterium tuberculosis	mmr	1.0	1.138	read-based	HQ	8
Mycobacterium tuberculosis	stp	1.0	1.015	read-based	HQ	8
Mycobacterium tuberculosis	tap	1.0	1.262	read-based	HQ	8
Neisseria gonorrhoeae	bacA	1.0	0.687	read-based	HQ	8
Neisseria gonorrhoeae	farA	1.0	1.662	read-based	HQ	8
Neisseria gonorrhoeae	farB	1.0	1.832	read-based	HQ	8
Neisseria gonorrhoeae	macA	1.0	0.652	read-based	HQ	8
Neisseria gonorrhoeae	macB	1.0	0.863	read-based	HQ	8
Neisseria gonorrhoeae	mtrC	1.0	2.121	read-based	HQ	8
Neisseria gonorrhoeae	mtrD	1.0	1.785	read-based	HQ	8
Neisseria gonorrhoeae	mtrE	1.0	1.2	read-based	HQ	8
Neisseria gonorrhoeae	mtrF	1.0	1.758	read-based	HQ	8
Neisseria gonorrhoeae	norM	1.0	0.527	read-based	HQ	8
Neisseria meningitidis	bacA	1.0	0.525	read-based	HQ	8
Neisseria meningitidis	farA	1.0	0.926	read-based	HQ	8
Neisseria meningitidis	farB	1.0	0.974	read-based	HQ	8
Neisseria meningitidis	macA	1.0	0.539	read-based	HQ	8
Neisseria meningitidis	macB	1.0	0.678	read-based	HQ	8
Neisseria meningitidis	mtrC	1.0	1.048	read-based	HQ	8
Neisseria meningitidis	mtrD	1.0	0.905	read-based	HQ	8
Neisseria meningitidis	mtrE	1.0	0.65	read-based	HQ	8
Neisseria meningitidis	mtrF	1.0	0.954	read-based	HQ	8
Neisseria meningitidis	norM	1.0	0.987	read-based	HQ	8
Providencia alcalifaciens	aac(6')*	1.0	1.319	read-based	HQ	8
Providencia alcalifaciens	arnA	1.0	1.338	read-based	HQ	8
Providencia alcalifaciens	arnB	1.0	1.596	read-based	HQ	8
Providencia alcalifaciens	arnC	1.0	1.681	read-based	HQ	8
Providencia alcalifaciens	arnD	1.0	1.255	read-based	HQ	8
Providencia alcalifaciens	arnE	1.0	0.824	read-based	HQ	8
Providencia alcalifaciens	arnF	1.0	0.729	read-based	HQ	8
Providencia alcalifaciens	arnT	2.0	2.765	read-based	HQ	8
Providencia alcalifaciens	bacA	1.0	0.904	read-based	HQ	8
Providencia alcalifaciens	bla*	1.0	2.062	read-based	HQ	8
Providencia alcalifaciens	emrA	2.0	2.972	read-based	HQ	8
Providencia alcalifaciens	emrB	1.0	1.521	read-based	HQ	8
Providencia alcalifaciens	emrD	1.0	0.904	read-based	HQ	8
Providencia alcalifaciens	macA	1.0	0.887	read-based	HQ	8
Providencia alcalifaciens	macB	1.0	1.232	read-based	HQ	8
Providencia alcalifaciens	mdtC	1.0	0.847	read-based	HQ	8
