species	type	cnt	cnt.est	method	sample	coverage
Neisseria meningitidis	macrolide-lincosamide-streptogramin	2.0	3.544	read-based	LQ	2
Neisseria meningitidis	multidrug	4.0	3.956	read-based	LQ	2
Neisseria meningitidis	sulfonamide	1.0	0.8	read-based	LQ	2
Providencia alcalifaciens	aminoglycoside	1.0	0.603	read-based	LQ	2
Providencia alcalifaciens	bacitracin	1.0	0.0	read-based	LQ	2
Providencia alcalifaciens	beta-lactam	1.0	1.229	read-based	LQ	2
Providencia alcalifaciens	biocide	1.0	2.45	read-based	LQ	2
Providencia alcalifaciens	colistin	8.0	9.814	read-based	LQ	2
Providencia alcalifaciens	macrolide-lincosamide-streptogramin	2.0	0.562	read-based	LQ	2
Providencia alcalifaciens	multidrug	13.0	19.014	read-based	LQ	2
Providencia alcalifaciens	quinolone	1.0	1.225	read-based	LQ	2
Pseudomonas aeruginosa	aminoglycoside	1.0	1.699	read-based	LQ	2
Pseudomonas aeruginosa	bacitracin	1.0	0.538	read-based	LQ	2
Pseudomonas aeruginosa	beta-lactam	2.0	2.28	read-based	LQ	2
Pseudomonas aeruginosa	biocide	6.0	3.869	read-based	LQ	2
Pseudomonas aeruginosa	colistin	9.0	16.533	read-based	LQ	2
Pseudomonas aeruginosa	defensin	1.0	0.0	read-based	LQ	2
Pseudomonas aeruginosa	fosfomycin	1.0	0.567	read-based	LQ	2
Pseudomonas aeruginosa	macrolide-lincosamide-streptogramin	1.0	0.964	read-based	LQ	2
Pseudomonas aeruginosa	multidrug	30.0	25.977	read-based	LQ	2
Pseudomonas aeruginosa	phenicol	1.0	1.282	read-based	LQ	2
Salmonella enterica	aminoglycoside	1.0	0.607	read-based	LQ	2
Salmonella enterica	bacitracin	2.0	5.02	read-based	LQ	2
Salmonella enterica	bacteriocin	1.0	0.0	read-based	LQ	2
Salmonella enterica	biocide	3.0	4.374	read-based	LQ	2
Salmonella enterica	colistin	10.0	16.05	read-based	LQ	2
Salmonella enterica	fosmidomycin	1.0	2.46	read-based	LQ	2
Salmonella enterica	macrolide-lincosamide-streptogramin	2.0	1.23	read-based	LQ	2
Salmonella enterica	multidrug	25.0	35.552	read-based	LQ	2
Staphylococcus aureus	bacitracin	1.0	1.5	read-based	LQ	2
Staphylococcus aureus	bacteriocin	2.0	1.5	read-based	LQ	2
Staphylococcus aureus	biocide	1.0	0.0	read-based	LQ	2
Staphylococcus aureus	defensin	9.0	3.613	read-based	LQ	2
Staphylococcus aureus	fatty_acid	1.0	0.0	read-based	LQ	2
Staphylococcus aureus	fosfomycin	1.0	0.978	read-based	LQ	2
Staphylococcus aureus	multidrug	8.0	4.602	read-based	LQ	2
Staphylococcus aureus	tetracycline	1.0	2.0	read-based	LQ	2
Staphylococcus pseudintermedius	bacitracin	1.0	1.25	read-based	LQ	2
Staphylococcus pseudintermedius	beta-lactam	1.0	0.0	read-based	LQ	2
Staphylococcus pseudintermedius	defensin	5.0	8.285	read-based	LQ	2
Staphylococcus pseudintermedius	multidrug	2.0	3.362	read-based	LQ	2
Streptococcus agalactiae	bacitracin	1.0	1.042	read-based	LQ	2
Streptococcus agalactiae	bacteriocin	1.0	0.348	read-based	LQ	2
Streptococcus agalactiae	defensin	5.0	3.032	read-based	LQ	2
Streptococcus agalactiae	macrolide-lincosamide-streptogramin	1.0	0.0	read-based	LQ	2
Streptococcus agalactiae	tetracycline	1.0	0.347	read-based	LQ	2
Streptococcus pyogenes	bacitracin	1.0	1.141	read-based	LQ	2
Streptococcus pyogenes	defensin	4.0	13.232	read-based	LQ	2
Streptococcus suis	aminoglycoside	1.0	0.444	read-based	LQ	2
Streptococcus suis	bacitracin	1.0	0.0	read-based	LQ	2
Streptococcus suis	defensin	4.0	7.033	read-based	LQ	2
Streptococcus suis	macrolide-lincosamide-streptogramin	1.0	0.865	read-based	LQ	2
Streptococcus suis	phenicol	1.0	0.0	read-based	LQ	2
Streptococcus suis	tetracycline	4.0	2.22	read-based	LQ	2
Vibrio cholerae	bacitracin	1.0	1.331	read-based	LQ	2
Vibrio cholerae	beta-lactam	1.0	0.667	read-based	LQ	2
Vibrio cholerae	biocide	1.0	3.322	read-based	LQ	2
Vibrio cholerae	colistin	3.0	5.993	read-based	LQ	2
Vibrio cholerae	macrolide-lincosamide-streptogramin	1.0	2.862	read-based	LQ	2
Vibrio cholerae	multidrug	19.0	32.177	read-based	LQ	2
Vibrio cholerae	phenicol	1.0	0.0	read-based	LQ	2
Vibrio parahaemolyticus	bacitracin	1.0	1.143	read-based	LQ	2
Vibrio parahaemolyticus	beta-lactam	1.0	0.0	read-based	LQ	2
Vibrio parahaemolyticus	biocide	5.0	1.714	read-based	LQ	2
Vibrio parahaemolyticus	macrolide-lincosamide-streptogramin	2.0	2.591	read-based	LQ	2
Vibrio parahaemolyticus	multidrug	19.0	21.305	read-based	LQ	2
Vibrio parahaemolyticus	phenicol	1.0	0.571	read-based	LQ	2
Vibrio parahaemolyticus	quinolone	1.0	1.109	read-based	LQ	2
Vibrio parahaemolyticus	tetracycline	2.0	2.857	read-based	LQ	2
Neisseria gonorrhoeae	fatty acid	0.0	0.637	read-based	LQ	2
Staphylococcus aureus	fatty acid	0.0	1.909	read-based	LQ	2
Staphylococcus pseudintermedius	fosfomycin	0.0	0.411	read-based	LQ	2
unclassified	bacteriocin	0.0	0.0	read-based	LQ	2
unclassified	biocide	0.0	0.0	read-based	LQ	2
unclassified	multidrug	0.0	0.0	read-based	LQ	2
Acinetobacter baumannii	aminoglycoside	1.0	0.688	read-based	LQ	4
Acinetobacter baumannii	bacitracin	1.0	0.579	read-based	LQ	4
Acinetobacter baumannii	beta-lactam	3.0	1.448	read-based	LQ	4
Acinetobacter baumannii	biocide	1.0	0.358	read-based	LQ	4
Acinetobacter baumannii	fosfomycin	1.0	1.452	read-based	LQ	4
Acinetobacter baumannii	macrolide-lincosamide-streptogramin	2.0	1.452	read-based	LQ	4
Acinetobacter baumannii	multidrug	14.0	10.333	read-based	LQ	4
Acinetobacter baumannii	phenicol	2.0	1.217	read-based	LQ	4
Bacillus cereus	bacitracin	1.0	0.969	read-based	LQ	4
Bacillus cereus	beta-lactam	5.0	4.528	read-based	LQ	4
Bacillus cereus	defensin	6.0	1.68	read-based	LQ	4
Bacillus cereus	fosfomycin	1.0	0.727	read-based	LQ	4
Bacillus cereus	macrolide-lincosamide-streptogramin	2.0	1.201	read-based	LQ	4
Bacillus cereus	phenicol	1.0	0.943	read-based	LQ	4
Bacillus cereus	streptothricin	1.0	0.481	read-based	LQ	4
Bacillus cereus	tetracycline	1.0	0.567	read-based	LQ	4
Campylobacter jejuni	bacitracin	1.0	1.435	read-based	LQ	4
Campylobacter jejuni	beta-lactam	1.0	0.613	read-based	LQ	4
Campylobacter jejuni	colistin	1.0	1.424	read-based	LQ	4
Campylobacter jejuni	multidrug	6.0	4.934	read-based	LQ	4
Citrobacter freundii	aminoglycoside	1.0	1.124	read-based	LQ	4
Citrobacter freundii	bacitracin	2.0	2.727	read-based	LQ	4
Citrobacter freundii	bacteriocin	2.0	2.41	read-based	LQ	4
Citrobacter freundii	beta-lactam	1.0	0.857	read-based	LQ	4
Citrobacter freundii	biocide	3.0	2.567	read-based	LQ	4
Citrobacter freundii	colistin	10.0	16.889	read-based	LQ	4
Citrobacter freundii	fosmidomycin	1.0	1.041	read-based	LQ	4
Citrobacter freundii	macrolide-lincosamide-streptogramin	2.0	1.822	read-based	LQ	4
Citrobacter freundii	multidrug	24.0	24.779	read-based	LQ	4
Clostridioides difficile	bacitracin	2.0	1.744	read-based	LQ	4
Clostridioides difficile	beta-lactam	1.0	0.498	read-based	LQ	4
Clostridioides difficile	biocide	1.0	1.226	read-based	LQ	4
Clostridioides difficile	defensin	3.0	2.991	read-based	LQ	4
Clostridioides difficile	glycopeptide	2.0	1.276	read-based	LQ	4
Clostridioides difficile	macrolide-lincosamide-streptogramin	1.0	0.25	read-based	LQ	4
Clostridioides difficile	multidrug	2.0	1.97	read-based	LQ	4
Clostridioides difficile	nitroimidazole	1.0	1.461	read-based	LQ	4
Enterobacter cloacae	bacitracin	2.0	1.904	read-based	LQ	4
Enterobacter cloacae	bacteriocin	1.0	1.763	read-based	LQ	4
Enterobacter cloacae	beta-lactam	2.0	0.0	read-based	LQ	4
Enterobacter cloacae	biocide	2.0	1.496	read-based	LQ	4
Enterobacter cloacae	colistin	10.0	11.024	read-based	LQ	4
Enterobacter cloacae	fosfomycin	1.0	1.577	read-based	LQ	4
Enterobacter cloacae	fosmidomycin	1.0	1.237	read-based	LQ	4
Enterobacter cloacae	macrolide-lincosamide-streptogramin	2.0	1.191	read-based	LQ	4
Enterobacter cloacae	multidrug	21.0	33.958	read-based	LQ	4
Enterobacter hormaechei	bacitracin	2.0	1.357	read-based	LQ	4
Enterobacter hormaechei	bacteriocin	1.0	1.285	read-based	LQ	4
Enterobacter hormaechei	beta-lactam	1.0	0.8799999999999999	read-based	LQ	4
Enterobacter hormaechei	biocide	2.0	1.531	read-based	LQ	4
Enterobacter hormaechei	colistin	10.0	7.250999999999999	read-based	LQ	4
Enterobacter hormaechei	fosfomycin	1.0	1.144	read-based	LQ	4
Enterobacter hormaechei	fosmidomycin	1.0	0.667	read-based	LQ	4
Enterobacter hormaechei	macrolide-lincosamide-streptogramin	3.0	1.971	read-based	LQ	4
Enterobacter hormaechei	multidrug	19.0	14.896	read-based	LQ	4
Enterobacter hormaechei	phenicol	1.0	0.799	read-based	LQ	4
Enterococcus faecium	aminoglycoside	2.0	2.78	read-based	LQ	4
Enterococcus faecium	bacitracin	1.0	0.483	read-based	LQ	4
Enterococcus faecium	defensin	6.0	4.097	read-based	LQ	4
Enterococcus faecium	fosfomycin	1.0	0.235	read-based	LQ	4
Enterococcus faecium	glycopeptide	2.0	2.416	read-based	LQ	4
Enterococcus faecium	macrolide-lincosamide-streptogramin	1.0	1.208	read-based	LQ	4
Enterococcus faecium	multidrug	3.0	2.418	read-based	LQ	4
Escherichia coli	bacitracin	2.0	2.477	read-based	LQ	4
Escherichia coli	bacteriocin	2.0	1.549	read-based	LQ	4
Escherichia coli	beta-lactam	1.0	1.202	read-based	LQ	4
Escherichia coli	biocide	2.0	3.13	read-based	LQ	4
Escherichia coli	colistin	10.0	15.001	read-based	LQ	4
Escherichia coli	fosmidomycin	1.0	0.856	read-based	LQ	4
Escherichia coli	macrolide-lincosamide-streptogramin	2.0	0.913	read-based	LQ	4
Escherichia coli	multidrug	30.0	30.737	read-based	LQ	4
Klebsiella pneumoniae	aminoglycoside	5.0	4.216	read-based	LQ	4
Klebsiella pneumoniae	bacitracin	2.0	1.84	read-based	LQ	4
Klebsiella pneumoniae	beta-lactam	7.0	4.083	read-based	LQ	4
Klebsiella pneumoniae	biocide	4.0	3.286	read-based	LQ	4
Klebsiella pneumoniae	colistin	10.0	8.756	read-based	LQ	4
Klebsiella pneumoniae	fosfomycin	1.0	0.41	read-based	LQ	4
Klebsiella pneumoniae	fosmidomycin	1.0	0.819	read-based	LQ	4
Klebsiella pneumoniae	macrolide-lincosamide-streptogramin	2.0	0.8779999999999999	read-based	LQ	4
Klebsiella pneumoniae	multidrug	27.0	20.359	read-based	LQ	4
Klebsiella pneumoniae	phenicol	1.0	0.816	read-based	LQ	4
Klebsiella pneumoniae	sulfonamide	1.0	0.612	read-based	LQ	4
Klebsiella pneumoniae	tetracycline	1.0	0.821	read-based	LQ	4
Klebsiella pneumoniae	trimethoprim	1.0	0.821	read-based	LQ	4
Legionella pneumophila	aminoglycoside	1.0	1.128	read-based	LQ	4
Legionella pneumophila	beta-lactam	1.0	0.57	read-based	LQ	4
Legionella pneumophila	biocide	1.0	0.286	read-based	LQ	4
Listeria monocytogenes	bacteriocin	2.0	2.508	read-based	LQ	4
Listeria monocytogenes	biocide	4.0	5.324	read-based	LQ	4
Listeria monocytogenes	defensin	5.0	3.946	read-based	LQ	4
Listeria monocytogenes	fosfomycin	1.0	1.183	read-based	LQ	4
Listeria monocytogenes	macrolide-lincosamide-streptogramin	1.0	1.775	read-based	LQ	4
Listeria monocytogenes	multidrug	5.0	3.85	read-based	LQ	4
Listeria monocytogenes	rifamycin	1.0	0.603	read-based	LQ	4
Mycobacterium tuberculosis	aminoglycoside	1.0	0.836	read-based	LQ	4
Mycobacterium tuberculosis	bacitracin	1.0	0.786	read-based	LQ	4
Mycobacterium tuberculosis	beta-lactam	1.0	0.598	read-based	LQ	4
Mycobacterium tuberculosis	defensin	1.0	0.813	read-based	LQ	4
Mycobacterium tuberculosis	doxorubicin	2.0	3.1900000000000004	read-based	LQ	4
Mycobacterium tuberculosis	macrolide-lincosamide-streptogramin	1.0	0.784	read-based	LQ	4
Mycobacterium tuberculosis	multidrug	7.0	6.157	read-based	LQ	4
Mycobacterium tuberculosis	quinolone	1.0	0.4	read-based	LQ	4
Neisseria gonorrhoeae	bacitracin	1.0	0.593	read-based	LQ	4
Neisseria gonorrhoeae	fatty_acid	2.0	0.0	read-based	LQ	4
Neisseria gonorrhoeae	macrolide-lincosamide-streptogramin	2.0	1.5630000000000002	read-based	LQ	4
Neisseria gonorrhoeae	multidrug	4.0	2.952	read-based	LQ	4
Neisseria gonorrhoeae	sulfonamide	1.0	0.593	read-based	LQ	4
Neisseria meningitidis	bacitracin	1.0	1.279	read-based	LQ	4
Neisseria meningitidis	fatty_acid	2.0	0.0	read-based	LQ	4
Neisseria meningitidis	macrolide-lincosamide-streptogramin	2.0	3.756	read-based	LQ	4
Neisseria meningitidis	multidrug	4.0	6.581	read-based	LQ	4
Neisseria meningitidis	sulfonamide	1.0	1.592	read-based	LQ	4
Providencia alcalifaciens	aminoglycoside	1.0	0.407	read-based	LQ	4
Providencia alcalifaciens	bacitracin	1.0	1.035	read-based	LQ	4
Providencia alcalifaciens	beta-lactam	1.0	0.631	read-based	LQ	4
Providencia alcalifaciens	biocide	1.0	0.842	read-based	LQ	4
Providencia alcalifaciens	colistin	8.0	4.015000000000001	read-based	LQ	4
Providencia alcalifaciens	macrolide-lincosamide-streptogramin	2.0	2.797	read-based	LQ	4
Providencia alcalifaciens	multidrug	13.0	10.451	read-based	LQ	4
Providencia alcalifaciens	quinolone	1.0	0.625	read-based	LQ	4
Pseudomonas aeruginosa	aminoglycoside	1.0	1.587	read-based	LQ	4
Pseudomonas aeruginosa	bacitracin	1.0	1.074	read-based	LQ	4
Pseudomonas aeruginosa	beta-lactam	2.0	3.478	read-based	LQ	4
Pseudomonas aeruginosa	biocide	6.0	5.7860000000000005	read-based	LQ	4
Pseudomonas aeruginosa	colistin	9.0	11.245	read-based	LQ	4
Pseudomonas aeruginosa	defensin	1.0	0.367	read-based	LQ	4
Pseudomonas aeruginosa	fosfomycin	1.0	0.645	read-based	LQ	4
Pseudomonas aeruginosa	macrolide-lincosamide-streptogramin	1.0	0.507	read-based	LQ	4
Pseudomonas aeruginosa	multidrug	30.0	26.931	read-based	LQ	4
Pseudomonas aeruginosa	phenicol	1.0	0.861	read-based	LQ	4
Salmonella enterica	aminoglycoside	1.0	0.772	read-based	LQ	4
Salmonella enterica	bacitracin	2.0	3.834	read-based	LQ	4
Salmonella enterica	bacteriocin	1.0	0.928	read-based	LQ	4
Salmonella enterica	biocide	3.0	2.002	read-based	LQ	4
Salmonella enterica	colistin	10.0	8.597999999999999	read-based	LQ	4
Salmonella enterica	fosmidomycin	1.0	1.02	read-based	LQ	4
Salmonella enterica	macrolide-lincosamide-streptogramin	2.0	2.396	read-based	LQ	4
Salmonella enterica	multidrug	25.0	21.413	read-based	LQ	4
Staphylococcus aureus	bacitracin	1.0	0.402	read-based	LQ	4
Staphylococcus aureus	bacteriocin	2.0	1.482	read-based	LQ	4
Staphylococcus aureus	biocide	1.0	1.108	read-based	LQ	4
Staphylococcus aureus	defensin	9.0	9.013	read-based	LQ	4
Staphylococcus aureus	fatty_acid	1.0	0.0	read-based	LQ	4
Staphylococcus aureus	fosfomycin	1.0	0.964	read-based	LQ	4
Staphylococcus aureus	multidrug	8.0	5.682	read-based	LQ	4
Staphylococcus aureus	tetracycline	1.0	0.558	read-based	LQ	4
Staphylococcus pseudintermedius	bacitracin	1.0	1.261	read-based	LQ	4
Staphylococcus pseudintermedius	beta-lactam	1.0	0.632	read-based	LQ	4
Staphylococcus pseudintermedius	defensin	5.0	4.758	read-based	LQ	4
Staphylococcus pseudintermedius	multidrug	2.0	2.302	read-based	LQ	4
Streptococcus agalactiae	bacitracin	1.0	0.855	read-based	LQ	4
Streptococcus agalactiae	bacteriocin	1.0	2.278	read-based	LQ	4
Streptococcus agalactiae	defensin	5.0	7.255	read-based	LQ	4
Streptococcus agalactiae	macrolide-lincosamide-streptogramin	1.0	0.0	read-based	LQ	4
Streptococcus agalactiae	tetracycline	1.0	1.998	read-based	LQ	4
Streptococcus pyogenes	bacitracin	1.0	1.143	read-based	LQ	4
Streptococcus pyogenes	defensin	4.0	9.08	read-based	LQ	4
Streptococcus suis	aminoglycoside	1.0	0.744	read-based	LQ	4
Streptococcus suis	bacitracin	1.0	1.294	read-based	LQ	4
Streptococcus suis	defensin	4.0	2.2190000000000003	read-based	LQ	4
Streptococcus suis	macrolide-lincosamide-streptogramin	1.0	0.7350000000000001	read-based	LQ	4
Streptococcus suis	phenicol	1.0	0.741	read-based	LQ	4
Streptococcus suis	tetracycline	4.0	2.7430000000000003	read-based	LQ	4
Vibrio cholerae	bacitracin	1.0	1.993	read-based	LQ	4
Vibrio cholerae	beta-lactam	1.0	2.656	read-based	LQ	4
Vibrio cholerae	biocide	1.0	1.991	read-based	LQ	4
Vibrio cholerae	colistin	3.0	4.213	read-based	LQ	4
Vibrio cholerae	macrolide-lincosamide-streptogramin	1.0	0.662	read-based	LQ	4
Vibrio cholerae	multidrug	19.0	21.653	read-based	LQ	4
Vibrio cholerae	phenicol	1.0	1.309	read-based	LQ	4
Vibrio parahaemolyticus	bacitracin	1.0	0.793	read-based	LQ	4
Vibrio parahaemolyticus	beta-lactam	1.0	1.782	read-based	LQ	4
Vibrio parahaemolyticus	biocide	5.0	3.155	read-based	LQ	4
Vibrio parahaemolyticus	macrolide-lincosamide-streptogramin	2.0	1.251	read-based	LQ	4
Vibrio parahaemolyticus	multidrug	19.0	23.383	read-based	LQ	4
Vibrio parahaemolyticus	phenicol	1.0	1.062	read-based	LQ	4
Vibrio parahaemolyticus	quinolone	1.0	0.0	read-based	LQ	4
Vibrio parahaemolyticus	tetracycline	2.0	2.366	read-based	LQ	4
Neisseria gonorrhoeae	fatty acid	0.0	2.492	read-based	LQ	4
Neisseria meningitidis	fatty acid	0.0	4.904	read-based	LQ	4
Staphylococcus aureus	fatty acid	0.0	1.738	read-based	LQ	4
Staphylococcus pseudintermedius	fosfomycin	0.0	0.813	read-based	LQ	4
unclassified	bacteriocin	0.0	0.0	read-based	LQ	4
unclassified	colistin	0.0	0.0	read-based	LQ	4
unclassified	multidrug	0.0	0.0	read-based	LQ	4
Acinetobacter baumannii	aminoglycoside	1.0	1.105	read-based	LQ	8
Acinetobacter baumannii	bacitracin	1.0	1.055	read-based	LQ	8
Acinetobacter baumannii	beta-lactam	3.0	2.348	read-based	LQ	8
Acinetobacter baumannii	biocide	1.0	1.637	read-based	LQ	8
Acinetobacter baumannii	fosfomycin	1.0	0.912	read-based	LQ	8
Acinetobacter baumannii	macrolide-lincosamide-streptogramin	2.0	2.105	read-based	LQ	8
Acinetobacter baumannii	multidrug	14.0	14.459	read-based	LQ	8
Acinetobacter baumannii	phenicol	2.0	1.56	read-based	LQ	8
Bacillus cereus	bacitracin	1.0	0.563	read-based	LQ	8
Bacillus cereus	beta-lactam	5.0	3.684	read-based	LQ	8
Bacillus cereus	defensin	6.0	5.556	read-based	LQ	8
Bacillus cereus	fosfomycin	1.0	1.104	read-based	LQ	8
Bacillus cereus	macrolide-lincosamide-streptogramin	2.0	1.4340000000000002	read-based	LQ	8
Bacillus cereus	phenicol	1.0	1.187	read-based	LQ	8
Bacillus cereus	streptothricin	1.0	0.935	read-based	LQ	8
Bacillus cereus	tetracycline	1.0	0.97	read-based	LQ	8
Campylobacter jejuni	bacitracin	1.0	2.156	read-based	LQ	8
Campylobacter jejuni	beta-lactam	1.0	1.596	read-based	LQ	8
Campylobacter jejuni	colistin	1.0	1.3	read-based	LQ	8
Campylobacter jejuni	multidrug	6.0	6.41	read-based	LQ	8
Citrobacter freundii	aminoglycoside	1.0	0.665	read-based	LQ	8
Citrobacter freundii	bacitracin	2.0	2.609	read-based	LQ	8
Citrobacter freundii	bacteriocin	2.0	3.388	read-based	LQ	8
Citrobacter freundii	beta-lactam	1.0	1.52	read-based	LQ	8
Citrobacter freundii	biocide	3.0	3.596	read-based	LQ	8
Citrobacter freundii	colistin	10.0	7.651	read-based	LQ	8
Citrobacter freundii	fosmidomycin	1.0	1.514	read-based	LQ	8
Citrobacter freundii	macrolide-lincosamide-streptogramin	2.0	2.352	read-based	LQ	8
Citrobacter freundii	multidrug	24.0	22.178	read-based	LQ	8
Clostridioides difficile	bacitracin	2.0	1.698	read-based	LQ	8
Clostridioides difficile	beta-lactam	1.0	1.044	read-based	LQ	8
Clostridioides difficile	biocide	1.0	1.305	read-based	LQ	8
Clostridioides difficile	defensin	3.0	5.654	read-based	LQ	8
Clostridioides difficile	glycopeptide	2.0	2.321	read-based	LQ	8
Clostridioides difficile	macrolide-lincosamide-streptogramin	1.0	1.425	read-based	LQ	8
Clostridioides difficile	multidrug	2.0	1.265	read-based	LQ	8
Clostridioides difficile	nitroimidazole	1.0	1.197	read-based	LQ	8
Enterobacter cloacae	bacitracin	2.0	2.11	read-based	LQ	8
Enterobacter cloacae	bacteriocin	1.0	1.097	read-based	LQ	8
Enterobacter cloacae	beta-lactam	2.0	1.484	read-based	LQ	8
Enterobacter cloacae	biocide	2.0	2.692	read-based	LQ	8
Enterobacter cloacae	colistin	10.0	9.022	read-based	LQ	8
Enterobacter cloacae	fosfomycin	1.0	1.045	read-based	LQ	8
Enterobacter cloacae	fosmidomycin	1.0	1.598	read-based	LQ	8
Enterobacter cloacae	macrolide-lincosamide-streptogramin	2.0	2.118	read-based	LQ	8
Enterobacter cloacae	multidrug	21.0	23.38	read-based	LQ	8
Enterobacter hormaechei	bacitracin	2.0	2.024	read-based	LQ	8
Enterobacter hormaechei	bacteriocin	1.0	1.255	read-based	LQ	8
Enterobacter hormaechei	beta-lactam	1.0	0.58	read-based	LQ	8
Enterobacter hormaechei	biocide	2.0	2.48	read-based	LQ	8
Enterobacter hormaechei	colistin	10.0	10.13	read-based	LQ	8
Enterobacter hormaechei	fosfomycin	1.0	1.178	read-based	LQ	8
Enterobacter hormaechei	fosmidomycin	1.0	0.681	read-based	LQ	8
Enterobacter hormaechei	macrolide-lincosamide-streptogramin	3.0	2.1790000000000003	read-based	LQ	8
Enterobacter hormaechei	multidrug	19.0	21.716	read-based	LQ	8
Enterobacter hormaechei	phenicol	1.0	1.283	read-based	LQ	8
Enterococcus faecium	aminoglycoside	2.0	2.005	read-based	LQ	8
Enterococcus faecium	bacitracin	1.0	1.081	read-based	LQ	8
Enterococcus faecium	defensin	6.0	3.137	read-based	LQ	8
Enterococcus faecium	fosfomycin	1.0	0.966	read-based	LQ	8
Enterococcus faecium	glycopeptide	2.0	2.803	read-based	LQ	8
Enterococcus faecium	macrolide-lincosamide-streptogramin	1.0	0.794	read-based	LQ	8
Enterococcus faecium	multidrug	3.0	1.441	read-based	LQ	8
Escherichia coli	bacitracin	2.0	2.238	read-based	LQ	8
Escherichia coli	bacteriocin	2.0	2.965	read-based	LQ	8
Escherichia coli	beta-lactam	1.0	1.649	read-based	LQ	8
Escherichia coli	biocide	2.0	1.924	read-based	LQ	8
Escherichia coli	colistin	10.0	6.65	read-based	LQ	8
Escherichia coli	fosmidomycin	1.0	0.832	read-based	LQ	8
Escherichia coli	macrolide-lincosamide-streptogramin	2.0	1.756	read-based	LQ	8
Escherichia coli	multidrug	30.0	33.236	read-based	LQ	8
Klebsiella pneumoniae	aminoglycoside	5.0	4.5	read-based	LQ	8
Klebsiella pneumoniae	bacitracin	2.0	2.358	read-based	LQ	8
Klebsiella pneumoniae	beta-lactam	7.0	6.397	read-based	LQ	8
Klebsiella pneumoniae	biocide	4.0	3.4650000000000003	read-based	LQ	8
Klebsiella pneumoniae	colistin	10.0	9.918	read-based	LQ	8
Klebsiella pneumoniae	fosfomycin	1.0	0.529	read-based	LQ	8
Klebsiella pneumoniae	fosmidomycin	1.0	1.372	read-based	LQ	8
Klebsiella pneumoniae	macrolide-lincosamide-streptogramin	2.0	1.771	read-based	LQ	8
Klebsiella pneumoniae	multidrug	27.0	27.301	read-based	LQ	8
Klebsiella pneumoniae	phenicol	1.0	0.919	read-based	LQ	8
Klebsiella pneumoniae	sulfonamide	1.0	0.984	read-based	LQ	8
Klebsiella pneumoniae	tetracycline	1.0	0.791	read-based	LQ	8
Klebsiella pneumoniae	trimethoprim	1.0	0.841	read-based	LQ	8
Legionella pneumophila	aminoglycoside	1.0	0.998	read-based	LQ	8
